code,Rgst_years,Corp_Rgst_Cap,Shareholders_Num,Per_Capita_Shareholding,Employees_Num,Bachelor_Person_Pro,Technicians_Person_Pro,Cash_Flow_Ratio,Net_Cash_Flow_to_Liability_Ratio,Net_Cash_Flow_to_Net_Profit_Ratio,Operating_Cash_Return_Flow,Net_Cash_Flow_to_Sales_Revenue_Ratio,Current_Assets_Turnover_Days,Current_Assets_Turnover_Rate,Total_Asset_Turnover_Days,Inventory_Turnover_Days,Total_Asset_Turnover_Rate,Inventory_Turnover_Rate,Accounts_Receivable_Turnover_Days,Accounts_Receivable_Turnover_Rate,Total_Asset_Growth_Rate,Net_Asset_Growth_Rate,Net_Profit_Growth_Rate,Main_Business_Revenue_Growth_Rate,Equity_ratio,Capital_fixed_ratio,Capitalization_ratio,Long_term_assets_to_long_term_funding_ratio,Liabilities_to_owner_equity_ratio,Long_term_debt_ratio,Shareholders_equity_ratio,Long_term_debt_to_working_capital_ratio,Gearing_ratio,Interest_payment_multiple,Cash_ratio,Quick_ratio,Liquidity_ratio,Total_asset_margin,Profit_margin_of_main_business,Total_net_asset_margin,Cost_and_expense_margins,Operating_margin,Cost_ratio_of_main_business,Net_profit_margin_on_sales,Return_on_equity,Return_on_equity,Return_on_net_assets,Return_on_assets,Three_cost_ratios,Non_main_proportion,Proportion_of_main_profit,Main_business_income,Main_business_profit,Operating_profit,Investment_income,Net_non_operating_income_and_expenditure,Total_profit,Net_profit,Net_cash_flow_from_operating_activities,Net_increase_in_cash_and_cash_equivalents,Total_assets,liquid_asset,Total_liabilities,Current_liabilities,Shareholders_equity_does_not_include_minority_interests,Return_on_equity_weighting,Operating_income,Operating_costs,Operating_profit,Total_profit,Income_tax_expense,Net_profit,Basic_earnings_per_share,Monetary_funds,Accounts_receivable,Stocks,Total_current_assets,Total_assets,Total_current_liabilities,Total_non_current_liabilities,Total_liabilities,Total_owners_equity,Opening_cash_and_cash_equivalents_balances,Net_cash_flow_from_operating_activities,Net_cash_flows_from_investing_activities,Net_cash_flows_from_fund_raising_activities,Net_increase_in_cash_and_cash_equivalents,Closing_cash_and_cash_equivalents_balances,Total_current_assets,Total_non_current_assets,Total_assets,Total_current_liabilities,Total_non_current_liabilities,Total_liabilities,Total_owners_equity,Total_liabilities_and_owners_equity,y
2610,16.0,447953.2523,312362.0,1.43,1588.0,33.82,17.76,1.36,0.01,0.230961923847695,0.01,0.02,338.01,0.8,669.48,33.51,0.4,8.06,41.07,6.57,37.28,-11.0,-1.9538977955912005,113.29,220.18,151.37,5.65,142.81,235.73,1.78,29.79,-0.2,70.21,-122.5,41.45,0.78,0.86,-2.27,-1.19,-2.62,-6.65,-7.17,100.7,-6.49,-6.26,-6.26,-7.62,-2.27,7.82,-21.13,220.18,432393.0,-5159.0,-30993.0,6982.0,-356.0,-31350.0,-28043.0,10715.0,12221.0,1234887.0,678140.0,867070.0,787830.0,332880.0,-8.0,432393.0,435431.0,-30993.0,-31350.0,-3306.0,-28043.0,-0.06,325649.0,76922.0,65389.0,678140.0,1234887.0,787830.0,79240.0,867070.0,367817.0,33028.0,10715.0,-12622.0,14065.0,12221.0,45249.0,678140.0,556747.0,1234887.0,787830.0,79240.0,867070.0,367817.0,1234887.0,0
872925,15.721442885771545,223671.27404879767,62520.625250501005,3.5829859719438897,7908.225450901804,29.593186372745528,17.95701402805609,11.586182364729444,0.08125250501002,0.230961923847695,0.0203406813627254,0.0580460921843687,2031.81881763527,1.1027555110220435,1146.032014028056,594.7469438877763,0.4383366733466931,14.685521042084188,400.7832565130258,70.13774549098191,13.721643286573164,14.095711422845708,-1.9538977955912005,9.490280561122235,100.4278256513026,116.58600200400792,9.3883466933868,56.19058116232465,139.78413827655314,5.2352104208416845,48.9543887775551,-0.0385270541082162,45.03359719438875,2020.899228456915,76.96322645290579,1.6853006012024072,2.1168837675350693,2.3822344689378734,16.67510020040082,2.569458917835669,13.878817635270536,-16.678326653306637,71.90976953907814,-17.965040080160335,40.8807114228457,40.8807114228457,3.0487274549098173,2.3822344689378734,33.764519038076145,22.503106212424832,100.4278256513026,1706238.4018036071,285439.8496993988,178187.37174348696,36608.162324649296,-1085.2114228456917,177102.15230460922,145330.43286573148,183691.03306613225,-30509.44789579158,10179602.392785572,1529407.2054108216,8266576.316633266,1223401.7234468935,1702957.2254509018,3.8155110220440864,1500888.8727454909,1243527.738476954,178187.37174348696,177102.15230460922,31771.69539078156,145330.43286573148,0.3878256513026057,951805.0420841684,225556.80260521045,486540.44388777553,1529407.2054108216,10179602.392785572,1223401.7234468935,532675.6533066132,8266576.316633266,1913026.0861723449,799123.5851703407,183691.03306613225,-165845.9368737475,-65393.79358717435,-30509.44789579158,768614.1573146293,1529407.2054108216,1442161.3056112223,10179602.392785572,1223401.7234468935,532675.6533066132,8266576.316633266,1913026.0861723449,10179602.392785572,1
600590,26.0,85286.975,52896.0,1.61,2646.0,51.63,30.16,0.17,0.08125250501002,0.04,0.0203406813627254,0.0580460921843687,840.6,0.32,1187.86,241.83,0.23,1.12,319.26,0.85,-1.89,-3.09,-35.27,-6.43,163.65,82.69,14.29,70.87,176.17,6.04,36.21,0.36,63.79,326.35,31.69,1.01,1.32,2.48,19.53,2.37,12.1,11.27,79.89,10.43,37.36,37.36,6.85,2.48,12.82,54.73,163.65,305628.0,59701.0,34441.0,18829.0,46.0,34487.0,31864.0,1188.0,-6210.0,1285411.0,900528.0,819964.0,684086.0,401635.0,6.71,305628.0,244174.0,34441.0,34487.0,2623.0,31864.0,0.31,216773.0,342175.0,208556.0,900528.0,1285411.0,684086.0,135878.0,819964.0,465446.0,170782.0,1188.0,4103.0,-11773.0,-6210.0,164572.0,900528.0,384883.0,1285411.0,684086.0,135878.0,819964.0,465446.0,1285411.0,0
601106,14.0,685778.2927,273971.0,2.5,8049.0,30.31,22.97,-3.31,-0.02,-10.85,-0.02,-0.04,390.4,0.69,586.96,60.54,0.46,4.46,79.5,3.4,7.32,1.95,1.3,11.61,270.25,118.4,42.6,67.95,277.1,19.68,26.52,1.18,73.48,123.48,11.52,1.13,1.32,0.16,6.63,0.17,0.55,0.51,92.74,0.37,1.01,1.01,0.6,0.16,5.39,201.18,270.25,1882056.0,124771.0,9607.0,19900.0,566.0,10173.0,6909.0,-74926.0,74756.0,4354162.0,2987092.0,3199504.0,2263415.0,1141546.0,0.61,1882056.0,1745346.0,9607.0,10173.0,3264.0,6909.0,0.01,260803.0,714466.0,424755.0,2987092.0,4354162.0,2263415.0,936090.0,3199504.0,1154657.0,143636.0,-74926.0,-9997.0,159769.0,74756.0,218391.0,2987092.0,1367070.0,4354162.0,2263415.0,936090.0,3199504.0,1154657.0,4354162.0,0
601188,15.721442885771545,131587.8571,40380.0,3.26,609.0,100.0,2.46,27.87,0.27,0.56,0.02,0.27,1726.34,0.16,3941.61,648.1,0.07,0.42,24.35,11.09,-2.38,-1.8,-9.15,-18.73,6.96,60.34,9.3883466933868,56.19058116232465,7.19,5.2352104208416845,93.3,-0.0385270541082162,6.7,-1690.59,209.18,5.36,6.73,3.23,43.93,3.24,86.03,56.0,55.22,47.36,12.49,12.49,3.46,3.23,9.19,37.22,6.96,34701.0,15246.0,19433.0,7203.0,49.0,19481.0,16435.0,9215.0,-31348.0,508999.0,222463.0,34122.0,33071.0,454988.0,3.5,34701.0,19162.0,19433.0,19481.0,3046.0,16435.0,0.12,69178.0,5460.0,45094.0,222463.0,508999.0,33071.0,1051.0,34122.0,474877.0,100408.0,9215.0,-27915.0,-12649.0,-31348.0,69060.0,222463.0,286536.0,508999.0,33071.0,1051.0,34122.0,474877.0,508999.0,0
987,15.721442885771545,501713.2462,75558.0,6.64,1097.0,95.44,11.67,7.11,0.04,1.95,0.03,0.83,4141.1,0.07,7317.07,43.34,0.04,6.23,4.39,61.47,15.64,11.76,-8.29,24.23,274.65,194.22,47.7,101.57,347.43,20.39,22.35,1.31,77.65,-1027.33,75.48,1.37,1.38,1.49,0.99,1.57,49.21,53.17,98.64,42.43,50.39,50.39,6.68,1.49,9.06,59.03,274.65,595902.0,91767.0,316835.0,187008.0,31.0,316866.0,252814.0,493891.0,579155.0,16941858.0,9587794.0,13155348.0,6945894.0,2646006.0,7.55,595902.0,587771.0,316835.0,316866.0,64053.0,252814.0,0.39,2336955.0,8290.0,78596.0,9587794.0,16941858.0,6945894.0,6209455.0,13155348.0,3786509.0,1675639.0,493891.0,-98497.0,183801.0,579155.0,2254794.0,9587794.0,7354064.0,16941858.0,6945894.0,6209455.0,13155348.0,3786509.0,16941858.0,1
603101,14.0,47040.0,13623.0,3.45,3306.0,8.77,6.75,4.75,0.04,3.15,0.03,0.07,132.55,2.04,729.73,74.74,0.37,3.61,11.76,22.95,0.1,1.37,-47.87,-6.18,156.82,241.71,0.85,239.66,185.75,0.3,35.0,-0.01,65.0,193.37,4.67,0.17,0.28,0.82,33.2,0.8,3.28,3.22,63.35,2.16,7.43,7.43,2.35,0.82,30.05,-0.16,156.82,161935.0,53764.0,5217.0,59.0,-68.0,5150.0,3494.0,10995.0,-19236.0,424113.0,65358.0,275691.0,231486.0,148728.0,2.38,161935.0,102590.0,5217.0,5150.0,1655.0,3494.0,0.07,10812.0,7138.0,25233.0,65358.0,424113.0,231486.0,44205.0,275691.0,148422.0,25957.0,10995.0,-23062.0,-7169.0,-19236.0,6721.0,65358.0,358755.0,424113.0,231486.0,44205.0,275691.0,148422.0,424113.0,0
300992,29.0,9080.0,10668.0,0.85,779.0,6.8,10.27,12.99,0.12,0.46,0.03,0.07,303.68,0.89,607.15,175.74,0.44,1.54,71.97,3.75,17.04,9.75,13.76,5.28,27.86,67.59,9.3883466933868,56.19058116232465,30.58,5.2352104208416845,76.58,-0.0385270541082162,23.42,-163.8,47.87,1.11,2.26,6.06,19.05,6.42,19.82,16.11,80.26,14.43,64.11,64.11,7.92,6.06,0.33,9.34,27.86,40348.0,7686.0,6502.0,608.0,-1085.2114228456917,6501.0,5821.0,2660.0,-2415.0,95990.0,46306.0,22482.0,20481.0,73518.0,8.21,40348.0,32382.0,6502.0,6501.0,680.0,5821.0,0.64,9805.0,9882.0,23473.0,46306.0,95990.0,20481.0,2001.0,22482.0,73508.0,11447.0,2660.0,-12771.0,5398.0,-2415.0,9033.0,46306.0,49684.0,95990.0,20481.0,2001.0,22482.0,73508.0,95990.0,0
600941,25.0,2136282.676,59589.0,35.85,449934.0,76.85,34.87,40.43,0.37,2.31,0.12,0.31,214.29,1.26,683.72,6.64,0.39,40.66,18.87,14.31,4.94,8.05,13.26,11.54,45.42,105.33,9.3883466933868,56.19058116232465,49.96,5.2352104208416845,66.69,-0.0385270541082162,33.31,-1932.0,52.83,0.95,0.98,5.31,27.46,5.38,21.49,17.56,72.26,13.63,461.71,461.71,7.96,5.31,9.75,9.29,45.42,72348700.0,19867100.0,12705200.0,1098600.0,90300.0,12795500.0,9863400.0,22759200.0,-3864900.0,185844700.0,55302000.0,61912800.0,56295700.0,123526200.0,7.9,72348700.0,52281000.0,12705200.0,12795500.0,2932100.0,9863400.0,4.62,29739100.0,6393100.0,1551500.0,55302000.0,185844700.0,56295700.0,5617100.0,61912800.0,123931900.0,24394300.0,22759200.0,-14849700.0,-11863000.0,-3864900.0,20529400.0,55302000.0,130542700.0,185844700.0,56295700.0,5617100.0,61912800.0,123931900.0,185844700.0,1
600370,28.0,389633.9676,31455.0,12.39,2393.0,29.593186372745528,5.01,19.3,0.17,1.66,0.09,0.08,120.09,2.25,208.37,44.44,1.3,6.08,28.83,9.37,23.3,2.19,74.52,19.34,99.53,84.88,1.83,83.33,108.31,0.89,48.01,0.07,51.99,717.03,44.47,0.82,1.26,5.45,6.42,5.96,5.86,5.54,93.34,4.6,19.53,19.53,11.35,5.45,1.41,11.85,99.53,1655026.0,106232.0,91744.0,10574.0,342.0,92085.0,76077.0,126331.0,103548.0,1396374.0,827389.0,726036.0,654712.0,670338.0,11.57,1655026.0,1544869.0,91744.0,92085.0,16008.0,76077.0,0.2,291165.0,159530.0,293480.0,827389.0,1396374.0,654712.0,71324.0,726036.0,670338.0,32952.0,126331.0,-89165.0,59615.0,103548.0,136501.0,827389.0,568985.0,1396374.0,654712.0,71324.0,726036.0,670338.0,1396374.0,0
547,29.0,160368.5112,189765.0,0.85,2917.0,61.71,62.12,-21.28,-0.21,-4.37,-0.06,-0.37,854.7,0.32,1560.69,327.79,0.17,0.82,363.54,0.74,8.65,4.51,-56.49,-22.97,42.22,61.74,9.3883466933868,56.19058116232465,43.04,5.2352104208416845,69.91,-0.0385270541082162,30.09,-875.51,22.75,1.44,1.93,1.44,34.27,1.47,10.59,8.51,65.29,8.48,13.07,13.07,2.05,1.44,14.28,0.76,42.22,247036.0,84661.0,21030.0,259.0,-100.0,20930.0,20956.0,-91677.0,-36901.0,1459792.0,829679.0,439276.0,430857.0,919211.0,2.0,247036.0,161296.0,21030.0,20930.0,-26.0,20956.0,0.11,98020.0,384849.0,210671.0,829679.0,1459792.0,430857.0,8418.0,439276.0,1020516.0,77315.0,-91677.0,-1908.0,56704.0,-36901.0,40415.0,829679.0,630114.0,1459792.0,430857.0,8418.0,439276.0,1020516.0,1459792.0,0
603501,15.0,118430.1975,119819.0,0.73,4493.0,65.17,43.33,-25.24,-0.15,-1.25,-0.07,-0.17,370.47,0.73,606.88,298.31,0.44,0.91,50.62,5.33,23.82,32.74,-40.51,-16.01,68.22,76.98,12.69,67.21,88.29,7.72,53.11,0.25,46.89,631.54,39.76,0.74,2.07,5.74,32.53,6.16,20.09,15.34,67.36,13.85,179.86,179.86,10.82,5.74,9.02,46.11,68.22,1538271.0,500419.0,235969.0,108574.0,429.0,236398.0,213008.0,-266856.0,-356337.0,3707791.0,2191876.0,1738569.0,1057251.0,1959261.0,11.91,1538271.0,1036120.0,235969.0,236398.0,23390.0,213008.0,1.83,407842.0,289014.0,1411350.0,2191876.0,3707791.0,1057251.0,681319.0,1738569.0,1969221.0,763023.0,-266856.0,-290050.0,159247.0,-356337.0,406686.0,2191876.0,1515914.0,3707791.0,1057251.0,681319.0,1738569.0,1969221.0,3707791.0,0
2002,27.0,312203.7848,191374.0,1.63,4445.0,9.81,5.96,1.05,0.01,0.27,0.0203406813627254,0.02,363.59,0.74,1262.86,70.37,0.21,3.84,190.34,1.42,-3.86,-2.13,-79.09,-32.37,70.25,123.8,9.3883466933868,56.19058116232465,74.05,5.2352104208416845,57.45,-0.0385270541082162,42.55,215.17,0.63,0.63,0.72,1.58,23.87,1.58,9.82,9.11,75.31,7.4,9.08,9.08,2.75,1.58,12.14,-5.19,70.25,383003.0,91431.0,34909.0,36608.162324649296,-1723.0,33186.0,28341.0,7580.0,-745.0,1795682.0,518475.0,764006.0,724729.0,1025565.0,2.85,383003.0,288440.0,34909.0,33186.0,4845.0,28341.0,0.09,4578.0,287290.0,65126.0,518475.0,1795682.0,724729.0,39277.0,764006.0,1031677.0,929.0,7580.0,-8517.0,144.0,-745.0,184.0,518475.0,1277207.0,1795682.0,724729.0,39277.0,764006.0,1031677.0,1795682.0,0
750,15.721442885771545,544452.5514,166470.0,3.27,4033.0,29.593186372745528,17.95701402805609,11.586182364729444,0.18,27.43,0.13,0.0580460921843687,2031.81881763527,1.1027555110220435,1146.032014028056,594.7469438877763,0.4383366733466931,14.685521042084188,400.7832565130258,70.13774549098191,29.48,0.92,-55.26,9.490280561122235,100.4278256513026,419.48,9.3883466933868,56.19058116232465,319.48,5.2352104208416845,23.84,-0.0385270541082162,76.16,2020.899228456915,76.96322645290579,1.6853006012024072,2.1168837675350693,0.49,16.67510020040082,0.51,31.73,-16.678326653306637,71.90976953907814,-17.965040080160335,7.29,7.29,2.05,0.49,33.764519038076145,88.32,100.4278256513026,280220.0,53983.0,53983.0,48421.0,-6362.0,47620.0,39697.0,1088834.0,483506.0,8119833.0,1529407.2054108216,6184155.0,1223401.7234468935,1865974.0,1.62,1500888.8727454909,1243527.738476954,53983.0,47620.0,7924.0,39697.0,0.06,2493077.0,75248.0,486540.44388777553,1529407.2054108216,8119833.0,1223401.7234468935,532675.6533066132,6184155.0,1935678.0,2211907.0,1088834.0,-532085.0,-73368.0,483506.0,2695413.0,1529407.2054108216,1442161.3056112223,8119833.0,1223401.7234468935,532675.6533066132,6184155.0,1935678.0,8119833.0,1
300446,17.0,20262.0,12162.0,1.67,346.0,43.93,18.79,46.9,0.16,9.17,0.03,0.18,844.54,0.32,1910.83,188.1,0.14,1.44,80.81,3.34,-1.14,-0.11,-72.26,-1.97,15.22,67.35,8.1,61.89,19.16,7.4,83.92,0.19,16.08,-31.4,70.25,6.86,8.1,0.27,32.44,0.27,2.24,1.85,64.64,1.92,1.1,1.1,0.33,0.27,18.39,17.77,15.22,11574.0,3755.0,214.0,31.0,9.0,223.0,223.0,2041.0,-954.0,81076.0,35251.0,13034.0,4353.0,65060.0,0.38,11574.0,7482.0,214.0,223.0,1.0,223.0,0.01,3058.0,4438.0,5403.0,35251.0,81076.0,4353.0,8681.0,13034.0,68042.0,3681.0,2041.0,-2945.0,-132.0,-954.0,2727.0,35251.0,45825.0,81076.0,4353.0,8681.0,13034.0,68042.0,81076.0,0
300879,16.0,16000.0,15696.0,1.02,1341.0,15.44,14.54,12.41,0.11,2.32,0.06,0.12,286.65,0.94,497.24,197.35,0.54,1.37,71.01,3.8,11.32,2.9,-8.84,11.28,134.23,103.84,10.14,93.31,137.72,4.75,42.07,1.03,57.93,-124.78,12.77,0.46,1.09,2.76,15.54,2.69,6.59,5.94,83.88,4.95,41.1,41.1,6.57,2.76,5.71,-16.33,134.23,132794.0,20637.0,7889.0,-1285.0,-3.0,7886.0,6576.0,15269.0,2555.0,237895.0,133976.0,137823.0,123030.0,100072.0,6.65,132794.0,111392.0,7889.0,7886.0,1310.0,6576.0,0.41,15713.0,27475.0,76914.0,133976.0,237895.0,123030.0,14793.0,137823.0,100072.0,6045.0,15269.0,-14679.0,-1753.0,2555.0,8601.0,133976.0,103919.0,237895.0,123030.0,14793.0,137823.0,100072.0,237895.0,0
591,29.0,390922.7441,226519.0,1.73,1859.0,46.1,23.35,18.2,0.05,1.11,0.03,0.22,708.1,0.38,1972.24,24.26,0.14,11.13,500.19,0.54,13.92,44.37,-0.92,13.16,99.68,126.4,39.9,75.96,113.98,31.02,46.73,1.22,53.27,319.01,27.77,2.57,2.63,2.54,39.37,2.73,32.16,23.7,59.61,19.97,30.08,30.08,5.44,2.54,13.39,0.92,99.68,588983.0,231902.0,139565.0,667.0,628.0,140193.0,117592.0,130934.0,61880.0,4625420.0,1893297.0,2463846.0,719597.0,2159460.0,6.93,588983.0,351111.0,139565.0,140193.0,22601.0,117592.0,0.36,198581.0,1191086.0,45942.0,1893297.0,4625420.0,719597.0,1744248.0,2463846.0,2161574.0,128576.0,130934.0,-447537.0,378477.0,61880.0,190456.0,1893297.0,2732123.0,4625420.0,719597.0,1744248.0,2463846.0,2161574.0,4625420.0,0
600105,28.0,140514.9084,66425.0,2.11,4177.0,19.46,18.7,-12.09,-0.1,-5.07,-0.06,-0.16,326.84,0.83,662.58,59.6,0.41,4.53,98.07,2.75,-2.65,-3.33,-43.62,9.79,139.75,126.76,9.86,114.27,150.45,4.37,39.93,-2.13,60.07,480.79,26.54,0.81,0.96,1.23,11.88,1.25,3.63,3.47,87.62,3.07,6.75,6.75,3.07,1.23,7.33,48.61,139.75,308995.0,36702.0,10717.0,5221.0,-24.0,10693.0,9477.0,-48072.0,-25620.0,772760.0,381634.0,464205.0,397472.0,285211.0,2.84,308995.0,270734.0,10717.0,10693.0,1216.0,9477.0,0.06,105494.0,120679.0,60667.0,381634.0,772760.0,397472.0,66733.0,464205.0,308554.0,116357.0,-48072.0,-19017.0,38705.0,-25620.0,90737.0,381634.0,391125.0,772760.0,397472.0,66733.0,464205.0,308554.0,772760.0,0
600539,23.0,23000.0,16488.0,1.39,432.0,29.4,0.46,-31.5,-0.28,-2.46,-0.05,-0.09,403.47,0.67,511.07,147.79,0.53,1.83,28.07,9.62,1.82,7.75,-43.61,19.4,18.62,23.98,9.3883466933868,56.19058116232465,21.03,5.2352104208416845,82.63,-0.0385270541082162,17.37,-57554.92,59.53,3.82,5.21,1.97,28.88,1.98,5.03,4.28,70.92,3.75,5.84,5.84,2.38,1.97,26.89,43.32,18.62,35781.0,10332.0,1531.0,531.0,232.0,1763.0,1343.0,-3304.0,-17045.0,68154.0,54648.0,11841.0,10486.0,43689.0,0.54,35781.0,25374.0,1531.0,1763.0,420.0,1343.0,0.01,6242.0,2244.0,14622.0,54648.0,68154.0,10486.0,1355.0,11841.0,56312.0,23002.0,-3304.0,-15029.0,1168.0,-17045.0,5957.0,54648.0,13506.0,68154.0,10486.0,1355.0,11841.0,56312.0,68154.0,0
2901,18.0,41713.982,29707.0,1.4,3141.0,23.78,16.65,6.11,0.05,0.17,0.01,0.03,566.99,0.48,801.19,862.07,0.34,0.31,102.44,2.64,32.17,37.79,-52.2,-5.37,20.61,35.92,1.53,35.37,22.61,1.27,81.56,0.02,18.44,-1244.93,105.08,3.09,4.55,5.71,79.13,6.15,31.07,21.61,19.87,18.25,54.04,54.04,7.0,5.71,48.71,5.04,20.61,123485.0,97715.0,26688.0,1341.0,4.0,26691.0,22541.0,3745.0,6316.0,394764.0,279103.0,72802.0,61340.0,312007.0,6.76,123485.0,24538.0,26688.0,26691.0,4150.0,22541.0,0.52,64457.0,49279.0,89668.0,279103.0,394764.0,61340.0,11462.0,72802.0,321963.0,6175.0,3745.0,-23002.0,25553.0,6316.0,12491.0,279103.0,115662.0,394764.0,61340.0,11462.0,72802.0,321963.0,394764.0,0
2681,29.0,182466.762,55934.0,3.26,7357.0,11.35,15.02,14.13,0.1,1.28,0.04,0.07,229.73,1.18,500.56,54.35,0.54,4.97,73.14,3.69,-21.81,13.77,-1.9538977955912005,-19.47,68.81,101.31,16.17,84.93,69.55,11.38,58.98,1.03,41.02,-767.89,35.5,1.07,1.38,3.21,19.18,2.88,6.97,5.87,80.49,5.34,7.01,7.01,5.45,3.21,7.84,6.2,68.81,239617.0,45958.0,14059.0,167.0,751.0,14810.0,12787.0,16418.0,-48683.0,397779.0,160102.0,163167.0,116175.0,238476.0,5.91,239617.0,192857.0,14059.0,14810.0,2023.0,12787.0,0.08,41238.0,50538.0,35772.0,160102.0,397779.0,116175.0,46991.0,163167.0,234613.0,75756.0,16418.0,-23093.0,-42018.0,-48683.0,27072.0,160102.0,237677.0,397779.0,116175.0,46991.0,163167.0,234613.0,397779.0,0
422,15.721442885771545,89786.6712,160037.0,0.56,7998.0,10.52,9.74,36.77,0.25,1.25,0.16,0.2,116.44,2.32,341.3,29.51,0.79,9.15,2.77,97.58,-1.82,97.15,34.79,4.5,191.73,197.73,36.94,124.69,197.69,19.68,33.59,-1.76,66.41,1661.37,48.43,0.62,0.75,13.18,20.81,12.9,21.23,17.48,78.61,16.31,293.79,293.79,39.23,13.18,3.26,17.04,191.73,1617081.0,336527.0,282640.0,47819.0,420.0,283060.0,263785.0,329220.0,75008.0,2001822.0,672162.0,1329364.0,895383.0,465015.0,60.87,1617081.0,1271182.0,282640.0,283060.0,19274.0,263785.0,2.4,433657.0,15875.0,120107.0,672162.0,2001822.0,895383.0,433981.0,1329364.0,672458.0,333699.0,329220.0,6391.0,-260981.0,75008.0,408707.0,672162.0,1329660.0,2001822.0,895383.0,433981.0,1329364.0,672458.0,2001822.0,0
601016,16.0,647507.6893,274040.0,1.83,1004.0,55.68,18.03,35.68,0.09,1.71,0.06,0.62,552.15,0.49,2795.03,30.55,0.1,8.84,375.1,0.72,2.55,13.9,76.62,48.81,183.31,247.21,56.76,106.91,212.63,41.98,31.99,9.83,68.01,335.56,26.12,1.23,1.26,3.47,59.32,3.51,67.33,40.26,40.23,36.37,27.98,27.98,10.84,3.47,20.27,1.89,183.31,385582.0,228732.0,155244.0,5.0,2984.0,158228.0,140237.0,240335.0,9096.0,4044519.0,846379.0,2750828.0,673594.0,1211684.0,11.27,385582.0,155133.0,155244.0,158228.0,17991.0,140237.0,0.26,175910.0,597574.0,18350.0,846379.0,4044519.0,673594.0,2077234.0,2750828.0,1293690.0,164127.0,240335.0,-131066.0,-99949.0,9096.0,173224.0,846379.0,3198139.0,4044519.0,673594.0,2077234.0,2750828.0,1293690.0,4044519.0,0
300665,24.0,19071.9649,9499.0,1.85,625.0,27.52,13.28,-19.79,-0.12,0.230961923847695,-0.08,-0.38,648.42,0.42,1231.75,143.58,0.22,1.88,273.94,0.99,14.76,-2.04,-521.38,-5.26,201.32,159.62,39.89,95.95,225.5,20.39,30.72,2.15,69.28,-54.18,9.6,0.92,1.23,-1.95,13.39,-2.0,-8.74,-9.48,86.11,-9.12,-19.65,-19.65,-6.34,-1.95,21.12,-2.64,201.32,37976.0,5085.0,-3599.0,69.0,25.0,-3574.0,-3462.0,-14595.0,-12216.0,177836.0,90628.0,123201.0,73735.0,52179.0,-5.67,37976.0,32702.0,-3599.0,-3574.0,-112.0,-3462.0,-0.17,7077.0,35922.0,22757.0,90628.0,177836.0,73735.0,49467.0,123201.0,54635.0,15885.0,-14595.0,-10755.0,13143.0,-12216.0,3668.0,90628.0,87208.0,177836.0,73735.0,49467.0,123201.0,54635.0,177836.0,0
2270,20.0,89622.5431,55632.0,1.61,1603.0,17.97,12.54,54.11,0.31,1.17,0.08,0.28,619.98,0.44,957.45,167.79,0.28,1.61,153.4,1.76,0.15,12.23,-25.45,9.87,30.33,44.76,10.29,40.16,33.0,8.62,75.19,0.17,24.81,19594.37,168.33,4.08,4.68,6.55,47.37,6.79,40.94,27.54,51.06,24.1,32.26,32.26,8.71,6.55,15.75,1.75,30.33,119983.0,56838.0,33045.0,46.0,542.0,33587.0,28910.0,33870.0,37403.0,441291.0,292786.0,109506.0,62591.0,331538.0,8.73,119983.0,61260.0,33045.0,33587.0,4677.0,28910.0,0.34,105362.0,87438.0,37475.0,292786.0,441291.0,62591.0,46915.0,109506.0,331785.0,65540.0,33870.0,-835.0,-1087.0,37403.0,102943.0,292786.0,148505.0,441291.0,62591.0,46915.0,109506.0,331785.0,441291.0,0
688559,14.0,20172.65,9496.0,2.12,4060.0,30.1,46.4,1.32,0.01,0.36,0.01,0.03,621.98,0.43,781.48,454.7,0.35,0.59,96.8,2.79,55.82,27.8,495.12,130.9,333.0,80.93,11.54,71.59,342.0,2.95,22.62,0.32,77.38,1633.25,24.81,0.56,1.13,2.66,32.95,3.15,12.15,9.64,65.78,9.11,107.05,107.05,11.74,2.66,12.06,0.84,333.0,237079.0,78113.0,22844.0,251.0,-60.0,22784.0,21594.0,7747.0,20804.0,813125.0,664238.0,629162.0,588607.0,184063.0,12.87,237079.0,155956.0,22844.0,22784.0,1190.0,21594.0,1.09,146033.0,103316.0,337305.0,664238.0,813125.0,588607.0,40555.0,629162.0,183963.0,78233.0,7747.0,-4247.0,16816.0,20804.0,99038.0,664238.0,148887.0,813125.0,588607.0,40555.0,629162.0,183963.0,813125.0,0
