code,Corp_name,Rgst_years,Corp_Rgst_Cap,Shareholders_Num,Per_Capita_Shareholding,Employees_Num,Bachelor_Person_Pro,Technicians_Person_Pro,Cash_Flow_Ratio,Net_Cash_Flow_to_Liability_Ratio,Net_Cash_Flow_to_Net_Profit_Ratio,Operating_Cash_Return_Flow,Net_Cash_Flow_to_Sales_Revenue_Ratio,Current_Assets_Turnover_Days,Current_Assets_Turnover_Rate,Total_Asset_Turnover_Days,Inventory_Turnover_Days,Total_Asset_Turnover_Rate,Fixed_Asset_Turnover_Rate,Inventory_Turnover_Rate,Accounts_Receivable_Turnover_Days,Accounts_Receivable_Turnover_Rate,Total_Asset_Growth_Rate,Net_Asset_Growth_Rate,Net_Profit_Growth_Rate,Main_Business_Revenue_Growth_Rate,Proportion_of_fixed_assets,Liquidation_value_ratio,Equity_ratio,Capital_fixed_ratio,Net_fixed_asset_value_ratio,Capitalization_ratio,Long_term_assets_to_long_term_funding_ratio,Liabilities_to_owner_equity_ratio,Ratio_of_shareholders_equity_to_fixed_assets,Long_term_debt_ratio,Shareholders_equity_ratio,Long_term_debt_to_working_capital_ratio,Gearing_ratio,Interest_payment_multiple,Cash_ratio,Quick_ratio,Liquidity_ratio,Total_asset_margin,Profit_margin_of_main_business,Total_net_asset_margin,Cost_and_expense_margins,Operating_margin,Cost_ratio_of_main_business,Net_profit_margin_on_sales,Return_on_equity,Return_on_equity,Return_on_net_assets,Return_on_assets,Sales_gross_margin,Three_cost_ratios,Non_main_proportion,Proportion_of_main_profit,Main_business_income,Main_business_profit,Operating_profit,Investment_income,Net_non_operating_income_and_expenditure,Total_profit,Net_profit,Net_cash_flow_from_operating_activities,Net_increase_in_cash_and_cash_equivalents,Total_assets,liquid_asset,Total_liabilities,Current_liabilities,Shareholders_equity_does_not_include_minority_interests,Return_on_equity_weighting,Operating_income,Operating_costs,Operating_profit,Total_profit,Income_tax_expense,Net_profit,Basic_earnings_per_share,Monetary_funds,Accounts_receivable,Stocks,Total_current_assets,Net_fixed_assets,Total_assets,Total_current_liabilities,Total_non_current_liabilities,Total_liabilities,Total_owners_equity,Opening_cash_and_cash_equivalents_balances,Net_cash_flow_from_operating_activities,Net_cash_flows_from_investing_activities,Net_cash_flows_from_fund_raising_activities,Net_increase_in_cash_and_cash_equivalents,Closing_cash_and_cash_equivalents_balances,Total_current_assets,Total_non_current_assets,Total_assets,Total_current_liabilities,Total_non_current_liabilities,Total_liabilities,Total_owners_equity,Total_liabilities_and_owners_equity,y
880,潍柴重机股份有限公司,,"33,132.060000",25793.0,1.28,2623.0,23.22,19.82,2.79,0.03,0.64,0.02,0.03,283.73,0.95,499.17,59.69,0.54,,4.52,32.36,8.34,1.00,7.84,0.46,-3.06,,,146.21,110.67,,,,161.12,,,38.30,,61.70,-524.81,54.97,0.84,1.03,2.44,12.33,2.44,5.35,4.73,86.93,4.51,34.56,34.56,6.37,2.44,,4.19,30.78,146.21,"254,000","31,306","12,006","3,370",471,"12,477","11,449","7,328","5,309","469,113","270,286","289,456","262,675","179,657",6.63,"254,000","220,790","12,006","12,477","1,028","11,449",0.35,"144,392","35,244","49,159","270,286",,"469,113","262,675","26,781","289,456","179,657","105,435","7,328","-1,191",-828,"5,309","110,744","270,286","198,827","469,113","262,675","26,781","289,456","179,657","469,113",0
603978,深圳市新星轻合金材料股份有限公司,30.0,"16,594.202100",16642.0,1.00,586.0,8.53,25.26,-10.90,-0.06,-3.49,-0.02,-0.07,379.32,0.71,719.62,64.84,0.38,,4.16,90.58,2.98,23.19,7.96,-29.84,8.65,,,51.59,81.92,,11.79,72.26,74.21,,7.67,57.40,0.25,42.60,144.18,51.33,1.99,2.41,0.69,10.58,0.73,1.32,1.31,88.84,1.96,12.98,12.98,1.19,0.69,,5.84,64.23,51.59,"110,081","11,648","1,444",949,-60,"1,384","2,153","-7,516","17,756","314,076","166,385","133,787","68,928","180,289",1.2,"110,081","97,800","1,444","1,384",-770,"2,153",0.13,"34,463","37,752","29,118","166,385",,"314,076","68,928","64,859","133,787","180,289","16,102","-7,516","-1,861","27,133","17,756","33,858","166,385","147,691","314,076","68,928","64,859","133,787","180,289","314,076",0
600369,西南证券股份有限公司,,"664,510.912400",123513.0,5.38,2415.0,0.0,0.0,,0.02,4.91,0.01,,,,,,,,,,,0.79,-1.18,-80.24,,,,0.00,332.45,,,,232.45,,,30.08,,69.92,,,,,0.21,,0.21,3.92,,,,2.66,2.66,0.71,0.21,,,"1,470.59",0.00,"119,492","5,078","5,078","60,769","-1,015","4,063","17,666","86,670","-46,394","8,274,251",,"5,785,391",,"2,502,631",0.9,,,"5,078","4,063","-13,603","17,666",0.03,"1,559,773","65,791",,,"125,841","8,274,251",,,"5,785,391","2,488,861","1,961,276","86,670","-48,333","-89,009","-46,394","1,914,882",,,"8,274,251",,,"5,785,391","2,488,861","8,274,251",0
300230,上海永利带业股份有限公司,20.0,"81,620.604100",24862.0,3.28,3905.0,7.86,13.96,35.94,0.3,1.51,0.08,0.19,396.77,0.68,600.27,99.14,0.45,,2.72,88.82,3.04,8.83,11.95,16.39,-40.37,,,33.61,43.49,,1.46,42.85,38.19,,1.07,72.37,0.02,27.63,"-1,020.68",171.64,2.5,2.95,5.54,29.77,5.78,18.21,15.17,69.72,12.85,25.32,25.32,7.66,5.54,,13.11,-0.41,33.61,"160,847","47,882","24,392",-115,15,"24,407","20,669","31,162",-988,"372,926","255,566","103,056","86,711","260,237",8.27,"160,847","112,140","24,392","24,407","3,738","20,669",0.25,"136,690","57,098","38,878","255,566",,"372,926","86,711","16,345","103,056","269,870","95,723","31,162","-40,054","3,760",-988,"94,735","255,566","117,360","372,926","86,711","16,345","103,056","269,870","372,926",0
3013,广州地铁设计研究院股份有限公司,,"40,001.000000",13211.0,3.03,1730.0,95.26,80.12,-15.81,-0.16,-1.38,-0.08,-0.22,517.84,0.52,717.70,119.55,0.38,,2.26,30.92,8.73,0.33,7.26,-18.91,-7.36,,,113.63,63.33,,,,115.08,,,46.49,,53.51,"-1,613.94",31.49,1.12,1.34,6.07,33.55,5.92,24.34,18.26,66.07,15.75,66.87,66.87,13.06,6.07,,8.47,3.03,113.63,"169,867","56,989","31,019",986,-47,"30,973","26,747","-36,783","-66,806","440,455","310,756","235,669","232,695","201,846",12.95,"169,867","112,232","31,019","30,973","4,226","26,747",0.65,"73,280","20,530","51,309","310,756",,"440,455","232,695","2,974","235,669","204,786","139,837","-36,783","-10,220","-19,803","-66,806","73,031","310,756","129,699","440,455","232,695","2,974","235,669","204,786","440,455",0
682,东方电子股份有限公司,,"134,072.700700",79597.0,1.68,5792.0,66.99,61.24,-6.63,-0.06,-0.95,-0.03,-0.08,532.75,0.51,654.23,311.02,0.41,,0.87,89.70,3.01,25.89,9.65,21.21,21.85,,,97.87,37.27,,,,101.16,,,49.71,,50.29,"-1,220.81",38.29,0.94,1.67,3.38,30.99,3.55,11.39,9.60,68.26,8.61,22.48,22.48,6.8,3.38,,15.41,3.52,97.87,"350,211","108,537","33,633","1,152",32,"33,666","30,136","-28,745","-53,555","891,428","726,247","448,284","433,685","400,817",7.11,"350,211","239,039","33,633","33,666","3,529","30,136",0.21,"165,023","120,182","319,078","726,247",,"891,428","433,685","14,599","448,284","443,144","200,635","-28,745","-31,232","5,594","-53,555","147,080","726,247","165,181","891,428","433,685","14,599","448,284","443,144","891,428",0
603021,山东华鹏玻璃股份有限公司,,"31,994.807000",15940.0,2.01,1991.0,22.8,9.19,-0.54,-0.01,,-0.0,-0.02,578.90,0.47,"1,628.47",220.80,0.17,,1.22,294.57,0.92,-11.13,-30.94,,-18.92,,,239.74,217.46,,,,242.65,,,29.18,,70.82,-103.09,2.14,0.33,0.52,-4.45,6.34,-4.33,-21.68,-28.47,92.22,-26.10,-44.66,-44.66,-15.26,-4.45,,24.88,-10.77,239.74,"54,742","3,470","-15,585",,"1,516","-14,069","-14,290","-1,210","-1,678","320,833","117,225","227,201","224,470","75,966",-17.31,"54,742","50,481","-15,585","-14,069",221,"-14,290",-0.45,"4,798","60,142","43,255","117,225",,"320,833","224,470","2,731","227,201","93,632","3,342","-1,210","8,098","-8,565","-1,678","1,664","117,225","203,608","320,833","224,470","2,731","227,201","93,632","320,833",0
301113,浙江雅艺金属科技股份有限公司,17.0,"7,000.000000",9249.0,0.76,422.0,1.18,13.51,345.70,3.46,1.95,0.12,0.65,"1,278.41",0.21,"1,565.22",141.67,0.17,,1.91,115.79,2.33,142.17,198.05,-40.90,-61.46,,,3.55,33.67,,,,3.55,,,96.58,,3.42,-202.23,"1,659.57",18.4,19.71,6.08,37.46,5.74,69.95,42.38,61.97,33.26,63.00,63.00,6.3,6.08,,-2.24,-1.02,3.55,"13,261","4,967","5,620",-30,-27,"5,593","4,410","8,586","-19,454","72,540","48,950","2,483","2,483","70,057",6.13,"13,261","8,218","5,620","5,593","1,183","4,410",0.63,"41,215","3,530","3,246","48,950",,"72,540","2,483",0,"2,483","70,057","60,387","8,586","-19,004","-9,527","-19,454","40,933","48,950","23,590","72,540","2,483",0,"2,483","70,057","72,540",0
2692,远程电缆股份有限公司,,"71,814.600000",12136.0,5.92,1049.0,8.77,6.96,-2.44,-0.02,-0.96,-0.01,-0.02,246.37,1.1,304.77,44.26,0.89,,6.10,153.44,1.76,-0.19,7.14,153.80,1.52,,,139.11,46.38,,,,149.66,,,40.05,,59.95,263.75,13.38,1.25,1.46,1.41,11.48,1.41,1.82,1.79,88.14,1.59,5.00,5.00,3.53,1.41,,9.07,5.57,139.11,"225,386","25,872","4,038",266,-43,"3,995","3,591","-3,451","1,724","253,925","206,757","152,217","141,490","103,541",3.53,"225,386","198,651","4,038","3,995",403,"3,591",0.05,"18,938","140,631","29,213","206,757",,"253,925","141,490","10,726","152,217","101,708","14,184","-3,451",-477,"5,653","1,724","15,908","206,757","47,168","253,925","141,490","10,726","152,217","101,708","253,925",0
2598,山东省章丘鼓风机股份有限公司,,"31,200.000000",42608.0,0.73,1982.0,35.22,12.06,5.10,0.05,0.71,0.03,0.05,375.73,0.72,482.23,149.94,0.56,,1.80,127.97,2.11,39.75,8.06,2.26,16.13,,,134.46,55.19,,4.37,52.78,136.19,,1.94,42.34,0.09,57.66,916.97,7.97,1.01,1.39,3.97,30.18,4.22,9.31,8.21,69.16,7.53,32.86,32.86,9.38,3.97,,18.35,14.48,134.46,"136,080","41,064","11,177","1,626",-10,"11,168","10,252","7,239","-4,203","258,222","197,884","148,893","142,000","105,522",4.86,"136,080","94,113","11,177","11,168",916,"10,252",0.32,"11,324","71,700","54,752","197,884",,"258,222","142,000","6,893","148,893","109,329","15,363","7,239","-12,829","1,322","-4,203","11,161","197,884","60,338","258,222","142,000","6,893","148,893","109,329","258,222",0
731,四川美丰化工股份有限公司,25.0,"58,572.375200",63531.0,0.92,2391.0,0.0,12.76,132.26,1.25,1.56,0.19,0.26,183.11,1.47,339.75,33.59,0.79,,8.04,4.95,54.52,15.01,23.61,54.67,28.35,,,17.89,51.56,,0.48,51.31,18.39,,0.41,84.47,0.01,15.53,"-23,888.58",174.31,3.39,3.84,12.46,27.09,13.09,23.71,19.35,72.10,16.47,103.86,103.86,14.75,12.46,,8.77,4.32,17.89,"369,311","100,033","71,477","3,037",55,"71,532","60,834","94,936","58,890","488,302","275,642","75,855","71,783","384,675",14.12,"369,311","266,284","71,477","71,532","10,697","60,834",0.89,"125,123","7,406","32,562","275,642",,"488,302","71,783","4,072","75,855","412,447","65,884","94,936","-9,047","-26,992","58,890","124,775","275,642","212,661","488,302","71,783","4,072","75,855","412,447","488,302",0
816,江苏农华智慧农业科技股份有限公司,31.0,"144,038.631800",112363.0,1.28,1478.0,12.31,8.8,-16.39,-0.15,-4.31,-0.04,-0.16,413.54,0.65,"1,068.88",95.16,0.25,,2.84,60.76,4.44,-9.40,4.12,-8.55,-46.39,,,36.45,89.93,,0.03,89.90,39.84,,0.02,71.51,0.0,28.49,-357.35,37.98,1.05,1.37,0.99,11.73,0.96,5.12,4.89,86.92,3.78,2.49,2.49,1.39,0.99,,7.80,25.93,36.45,"94,725","11,113","4,633","1,180",29,"4,662","3,584","-15,436","-16,433","361,618","129,080","103,028","94,167","220,198",1.27,"94,725","82,332","4,633","4,662","1,077","3,584",0.02,"25,831","25,680","30,554","129,080",,"361,618","94,167","8,861","103,028","258,590","36,122","-15,436","5,081","-6,523","-16,433","19,689","129,080","232,538","361,618","94,167","8,861","103,028","258,590","361,618",0
2045,国光电器股份有限公司,27.0,"46,838.391300",58731.0,0.80,4002.0,18.92,22.59,3.03,0.03,0.58,0.02,0.02,214.29,1.26,309.70,54.08,0.87,,4.99,97.88,2.76,21.72,1.38,42.44,38.26,,,168.26,77.64,,12.86,67.65,170.40,,5.46,36.98,0.38,63.02,-147.94,28.23,1.02,1.26,2.98,10.86,3.22,3.97,3.59,88.70,3.70,36.32,36.32,8.06,2.98,,2.46,6.30,168.26,"460,165","49,987","16,529",839,216,"16,745","17,013","9,817","12,536","570,878","406,968","359,751","324,069","210,855",8.06,"460,165","408,178","16,529","16,745",-267,"17,013",0.38,"91,466","198,350","77,160","406,968",,"570,878","324,069","35,682","359,751","211,127","65,961","9,817","-5,533","6,318","12,536","78,497","406,968","163,910","570,878","324,069","35,682","359,751","211,127","570,878",0
605056,咸亨国际科技股份有限公司,14.0,"41,064.000000",13524.0,2.96,1467.0,49.42,20.38,0.94,0.01,0.06,0.0,0.01,374.84,0.72,472.52,67.50,0.57,,4.00,156.21,1.73,15.87,4.89,-2.41,1.88,,,46.08,30.29,,,,46.87,,,68.09,,31.91,"-4,111.96",67.75,2.2,2.53,5.26,35.78,5.25,13.46,12.01,63.75,9.19,28.29,28.29,7.72,5.26,,23.52,5.32,46.08,"123,104","44,049","14,783","1,020",-247,"14,536","11,318",633,"-1,443","215,189","170,801","68,668","67,516","144,839",7.47,"123,104","78,480","14,783","14,536","3,218","11,318",0.28,"45,745","68,846","22,149","170,801",,"215,189","67,516","1,152","68,668","146,521","46,768",633,"-1,086",-964,"-1,443","45,325","170,801","44,388","215,189","67,516","1,152","68,668","146,521","215,189",0
300082,辽宁奥克化学股份有限公司,22.0,"68,009.820000",41583.0,1.64,1542.0,32.56,12.71,5.04,0.05,7.19,0.02,0.03,174.46,1.55,398.58,21.46,0.68,,12.58,23.70,11.39,8.83,-0.02,-91.90,-12.31,,,73.15,108.12,,4.00,103.80,76.26,,2.36,56.74,-4.88,43.26,168.22,17.23,0.86,0.99,0.27,4.47,0.26,0.67,0.64,95.17,0.39,2.48,2.48,0.48,0.27,,3.70,157.32,73.15,"437,411","19,553","2,802","4,465",99,"2,901","1,689","12,139","-24,100","615,135","237,780","266,135","240,757","324,829",0.26,"437,411","416,268","2,802","2,901","1,213","1,689",0.01,"41,481","37,271","29,686","237,780",,"615,135","240,757","25,378","266,135","349,000","49,730","12,139","-28,078","-8,654","-24,100","25,629","237,780","377,355","615,135","240,757","25,378","266,135","349,000","615,135",0
301318,深圳市维海德技术股份有限公司,14.0,"6,941.200000",20825.0,0.33,566.0,44.17,38.16,57.58,0.38,0.38,0.02,0.09,10.24,26.37,,121.35,,,2.23,91.36,2.96,182.99,,-13.04,-0.42,,,4.33,4.84,,,,6.56,,,93.85,,6.15,"-2,171.56","1,609.20",21.95,23.46,6.09,44.62,8.79,40.32,26.55,54.65,24.21,156.13,156.13,6.49,6.09,,10.56,3.88,4.33,"44,757","19,969","11,883",444,18,"11,902","10,837","4,165","108,724","177,821","169,739","10,943","7,234","166,878",15.04,"44,757","24,460","11,883","11,902","1,065","10,837",2.01,"116,406","15,145","10,993","169,739",,"177,821","7,234","3,709","10,943","166,878","7,614","4,165","4,710","99,528","108,724","116,337","169,739","8,082","177,821","7,234","3,709","10,943","166,878","177,821",0
300486,东杰智能科技集团股份有限公司,,"40,650.938100",14146.0,2.87,618.0,61.81,35.28,-10.15,-0.09,-2.47,-0.04,-0.18,634.55,0.43,"1,071.00",152.26,0.25,,1.77,217.13,1.24,-6.02,-1.62,-6.99,-4.55,,,89.99,76.40,,2.99,74.12,96.43,,1.57,50.91,0.09,49.09,652.98,20.27,1.1,1.38,1.81,24.73,1.87,9.40,8.12,74.77,7.41,13.88,13.88,3.56,1.81,,12.08,4.32,89.99,"76,161","18,833","6,183",199,72,"6,254","5,641","-13,958","-5,461","310,888","189,964","152,616","137,545","158,121",3.61,"76,161","56,946","6,183","6,254",614,"5,641",0.14,"27,876","58,288","38,652","189,964",,"310,888","137,545","15,071","152,616","158,272","20,403","-13,958","4,473","3,974","-5,461","14,942","189,964","120,924","310,888","137,545","15,071","152,616","158,272","310,888",0
2571,安徽德力日用玻璃股份有限公司,20.0,"39,195.070000",22595.0,1.73,2212.0,7.5,34.76,-2.92,-0.02,-91.19,-0.01,-0.04,313.73,0.86,914.94,199.91,0.3,,1.35,49.09,5.50,22.85,-1.31,-97.19,18.30,,,93.85,132.16,,8.98,120.29,100.12,,4.93,49.97,-0.62,50.03,135.22,9.77,0.36,0.81,0.01,16.31,0.01,0.85,0.76,82.37,0.05,0.10,0.10,0.03,0.01,,13.89,120.00,93.85,"81,280","13,253",620,754,51,672,39,"-3,576","-5,879","291,877","99,126","146,028","122,500","143,759",0.07,"81,280","66,947",620,672,632,39,0.0,"11,969","17,878","54,813","99,126",,"291,877","122,500","23,529","146,028","145,849","7,724","-3,576","-28,716","26,556","-5,879","1,845","99,126","192,751","291,877","122,500","23,529","146,028","145,849","291,877",0
2232,启明信息技术股份有限公司,22.0,"40,854.845500",59494.0,0.69,1525.0,87.87,82.3,-10.29,-0.09,-1.03,-0.03,-0.07,435.06,0.62,548.11,126.82,0.49,,2.13,89.13,3.03,1.51,3.13,51.78,72.56,,,48.99,31.56,,,,54.32,,,64.80,,35.20,-460.27,83.78,2.1,2.51,3.18,17.82,3.18,8.18,7.07,81.34,6.46,16.52,16.52,4.91,3.18,,5.52,1.44,48.99,"104,521","18,628","7,393",,108,"7,501","6,751","-6,940","-8,654","212,364","168,935","74,747","67,415","137,617",5.09,"104,521","85,014","7,393","7,501",750,"6,751",0.17,"56,477","36,679","27,485","168,935",,"212,364","67,415","7,333","74,747","137,617","64,184","-6,940",357,"-2,072","-8,654","55,530","168,935","43,429","212,364","67,415","7,333","74,747","137,617","212,364",0
603686,福龙马集团股份有限公司,15.0,"41,565.573700",41199.0,1.01,51310.0,0.5,0.29,-1.10,-0.01,-0.07,-0.0,-0.01,262.42,1.03,404.80,38.66,0.67,,6.98,117.53,2.30,3.76,5.37,-29.31,-11.79,,,60.83,56.82,,5.87,53.48,62.90,,3.83,61.39,0.12,38.61,"34,198.85",28.91,1.72,1.94,4.92,21.86,4.92,10.53,9.40,77.69,7.37,66.12,66.12,8.01,4.92,,10.73,-1.10,60.83,"372,868","81,499","35,057",-208,-175,"34,882","27,483","-2,055","-27,080","559,137","364,122","215,892","187,389","312,581",6.73,"372,868","289,687","35,057","34,882","7,399","27,483",0.5,"54,168","166,167","41,884","364,122",,"559,137","187,389","28,503","215,892","343,245","75,157","-2,055","-17,872","-7,152","-27,080","48,077","364,122","195,015","559,137","187,389","28,503","215,892","343,245","559,137",0
300425,中建环能科技股份有限公司,20.0,"67,570.878600",18848.0,3.59,1427.0,39.03,25.44,2.85,0.02,0.57,0.01,0.04,647.17,0.42,"1,261.68",202.14,0.21,,1.34,323.90,0.83,10.15,4.75,-42.40,9.17,,,69.53,84.31,,11.76,74.40,75.80,,7.58,56.88,0.38,43.12,978.75,19.73,1.23,1.63,1.6,30.91,1.61,8.75,7.49,68.25,7.53,9.11,9.11,2.81,1.6,,21.04,7.28,69.53,"81,768","25,272","6,123",144,325,"6,448","6,158","3,506","-11,482","384,861","200,279","165,940","123,026","202,531",2.7,"81,768","55,803","6,123","6,448",291,"6,158",0.08,"23,353","101,208","48,879","200,279",,"384,861","123,026","42,914","165,940","218,921","32,240","3,506","-9,432","-5,571","-11,482","20,757","200,279","184,582","384,861","123,026","42,914","165,940","218,921","384,861",0
600805,江苏悦达投资股份有限公司,,"85,089.449400",38358.0,2.22,4053.0,15.54,7.2,0.38,0.0,0.07,0.0,0.01,483.35,0.56,"1,005.59",86.45,0.27,,3.12,37.28,7.24,-13.33,-2.47,,-17.55,,,67.63,77.52,,0.31,77.28,70.64,,0.18,58.60,0.01,41.40,237.54,38.09,1.16,1.38,2.02,5.36,1.92,4.98,4.76,93.98,7.15,19.66,19.66,3.45,2.02,,17.17,394.25,67.63,"234,053","12,536","11,138","49,457","1,885","13,023","16,729","1,227",-428,"826,445","451,008","342,123","326,063","437,876",4.79,"234,053","219,958","11,138","13,023","-3,706","16,729",0.24,"124,188","29,389","72,301","451,008",,"826,445","326,063","16,060","342,123","484,323","97,101","1,227","74,622","-76,257",-428,"96,672","451,008","375,438","826,445","326,063","16,060","342,123","484,323","826,445",0
519,中兵红箭股份有限公司,24.0,"139,255.898200",106716.0,1.30,8585.0,27.49,19.65,-30.45,-0.27,-1.33,-0.08,-0.24,545.12,0.5,789.70,114.00,0.34,,2.37,77.00,3.51,9.06,7.62,45.21,-0.18,,,39.99,45.74,,0.81,45.37,44.96,,0.56,68.98,0.01,31.02,"-1,311.20",131.77,2.14,2.53,6.17,32.65,6.23,29.79,21.66,66.70,18.21,63.27,63.27,8.95,6.17,,5.83,1.53,39.99,"483,949","158,030","104,807",922,695,"105,501","88,104","-117,452","-127,249","1,427,459","977,099","442,757","385,784","984,701",9.32,"483,949","322,811","104,807","105,501","17,398","88,104",0.63,"508,341","196,271","151,368","977,099",,"1,427,459","385,784","56,973","442,757","984,701","633,556","-117,452","-20,515","10,726","-127,249","506,307","977,099","450,360","1,427,459","385,784","56,973","442,757","984,701","1,427,459",0
2114,云南罗平锌电股份有限公司,,"32,339.526700",36521.0,0.89,1838.0,15.72,10.61,0.39,0.0,,0.0,0.00,130.25,2.07,442.04,59.19,0.61,,4.56,1.39,194.29,6.42,-8.75,-292.53,-7.65,,,73.29,127.45,,6.62,119.01,84.26,,3.85,54.27,-0.76,45.73,-496.04,34.16,0.44,0.86,-4.66,2.24,-4.89,-7.03,-4.94,96.92,-8.00,-37.46,-37.46,-8.59,-4.66,,7.88,18.83,73.29,"151,431","3,394","-7,480","1,650","-3,768","-11,248","-12,116",367,"-1,230","259,819","80,106","118,809","93,343","135,161",-8.44,"151,431","146,773","-7,480","-11,248",867,"-12,116",-0.37,"31,888",401,"39,108","80,106",,"259,819","93,343","25,466","118,809","141,010","16,227",367,"-7,147","5,550","-1,230","14,996","80,106","179,712","259,819","93,343","25,466","118,809","141,010","259,819",0
415,渤海租赁股份有限公司,29.0,"618,452.128200",77049.0,8.03,595.0,82.18,11.43,45.64,0.07,,0.06,0.69,181.11,1.49,"3,096.33",0.34,0.09,,795.12,26.85,10.06,7.03,12.58,,28.07,,,196.48,534.30,,55.38,238.42,468.82,,21.82,17.58,-3.28,82.42,99.04,26.23,0.48,0.48,-0.1,40.43,-0.1,-0.29,-0.24,59.54,-1.14,-4.13,-4.13,-0.55,-0.1,,32.82,"-1,210.38",196.48,"2,241,894","906,431","-5,317","72,752",-641,"-5,958","-25,555","1,543,044","-113,549","26,574,162","1,612,630","21,902,333","3,381,237","3,042,885",-0.9,"2,241,894","1,334,919","-5,317","-5,958","19,598","-25,555",-0.04,"593,798","220,407","2,075","1,612,630",,"26,574,162","3,381,237","18,521,096","21,902,333","4,671,829","567,413","1,543,044","-230,035","-1,477,939","-113,549","453,864","1,612,630","24,961,532","26,574,162","3,381,237","18,521,096","21,902,333","4,671,829","26,574,162",0
600894,广州广日股份有限公司,,"85,994.689500",28902.0,2.98,4288.0,30.39,30.18,1.58,0.02,0.14,0.0,0.01,355.03,0.76,625.87,70.70,0.43,,3.82,82.17,3.29,3.93,3.91,-22.00,-7.09,,,42.47,60.36,,,,43.28,,,69.79,,30.21,-683.52,103.88,1.66,1.95,3.33,11.44,3.39,8.55,8.18,88.16,7.87,49.04,49.04,4.78,3.33,,7.26,105.24,42.47,"536,222","61,322","43,874","46,176",59,"43,933","42,176","5,933","23,994","1,265,218","732,232","382,186","374,997","864,985",5.02,"536,222","472,706","43,874","43,933","1,757","42,176",0.5,"389,550","190,041","110,938","732,232",,"1,265,218","374,997","7,190","382,186","883,032","342,709","5,933","38,134","-20,106","23,994","366,703","732,232","532,987","1,265,218","374,997","7,190","382,186","883,032","1,265,218",0
2309,江苏中利集团股份有限公司,34.0,"87,178.706800",39154.0,2.23,7230.0,15.41,19.24,-0.59,-0.01,,-0.0,-0.01,276.24,0.98,500.09,61.81,0.54,,4.37,102.13,2.64,-22.64,-62.97,,-14.09,,,597.29,373.06,,17.55,307.57,674.68,,2.75,12.91,-0.12,87.09,10.47,7.98,0.55,0.7,-1.7,9.55,-1.57,-2.47,-2.38,90.07,-2.92,-23.09,-23.09,-13.16,-1.7,,9.88,-29.85,597.29,"690,337","65,894","-16,440","5,809",-695,"-17,135","-20,126","-5,159","-11,726","1,184,881","614,285","1,031,931","880,982","153,706",-12.0,"690,337","621,781","-16,440","-17,135","2,991","-20,126",-0.23,"70,345","258,525","133,078","614,285",,"1,184,881","880,982","150,949","1,031,931","152,950","36,409","-5,159","37,954","-46,107","-11,726","24,683","614,285","570,596","1,184,881","880,982","150,949","1,031,931","152,950","1,184,881",0
300838,浙江力诺流体控制科技股份有限公司,19.0,"13,634.000000",12703.0,1.07,728.0,9.89,10.99,-5.49,-0.05,-0.38,-0.02,-0.04,344.21,0.78,499.81,102.96,0.54,,2.62,166.10,1.63,24.46,7.73,8.00,43.13,,,58.82,47.71,,1.12,47.17,59.19,,0.71,62.82,0.02,37.18,"7,257.47",18.08,1.45,1.93,5.21,22.39,5.54,13.57,11.54,77.16,10.26,53.78,53.78,8.29,5.21,,7.22,1.77,58.82,"71,463","15,997","8,246",167,-22,"8,224","7,333","-2,800","3,922","140,760","98,576","52,337","51,011","88,423",8.5,"71,463","55,144","8,246","8,224",891,"7,333",0.54,"9,222","51,010","24,603","98,576",,"140,760","51,011","1,326","52,337","88,423","4,231","-2,800","8,791","-2,123","3,922","8,153","98,576","42,183","140,760","51,011","1,326","52,337","88,423","140,760",1
2056,横店集团东磁股份有限公司,23.0,"162,671.207400",91438.0,1.78,15269.0,8.65,15.03,17.35,0.17,1.25,0.09,0.11,186.03,1.45,281.05,50.02,0.96,,5.40,39.94,6.76,30.97,12.35,36.05,56.81,,,118.84,69.72,,,,121.30,,,45.19,,54.81,"-3,749.65",53.04,0.98,1.28,7.43,16.83,8.21,10.77,10.06,82.97,8.54,74.17,74.17,16.45,7.43,,3.40,1.60,118.84,"1,412,493","237,684","142,134","12,581","-10,468","131,666","120,658","151,242","123,726","1,622,865","1,111,597","889,529","871,516","731,226",17.24,"1,412,493","1,172,006","142,134","131,666","11,009","120,658",0.75,"462,240","221,940","259,812","1,111,597",,"1,622,865","871,516","18,013","889,529","733,335","60,244","151,242","9,606","-34,906","123,726","183,969","1,111,597","511,268","1,622,865","871,516","18,013","889,529","733,335","1,622,865",0
2577,深圳雷柏科技股份有限公司,20.0,"28,288.000000",24281.0,1.17,206.0,42.72,53.4,43.48,0.4,0.65,0.02,0.09,833.85,0.32,"1,016.57",89.64,0.27,,3.01,101.16,2.67,3.25,4.19,32.34,-9.74,,,6.06,18.13,,,,6.63,,,93.78,,6.22,-165.50,470.85,13.44,14.61,3.77,27.92,3.8,20.88,17.06,71.22,14.31,16.19,16.19,4.02,3.77,,8.99,21.01,6.06,"32,015","8,937","5,463","1,181",-42,"5,421","4,580","2,998",-650,"121,406","100,762","7,550","6,896","113,856",4.07,"32,015","22,801","5,463","5,421",841,"4,580",0.16,"32,471","11,214","8,094","100,762",,"121,406","6,896",654,"7,550","113,856","33,121","2,998","-3,955",-322,-650,"32,471","100,762","20,644","121,406","6,896",654,"7,550","113,856","121,406",0
